income_group,country,countrycode,delta_pwt110,delta_pwt90,delta_pwt91,delta_pwt100,delta_pwt1001,delta_ameco,labsh_pwt110,labsh_pwt90,labsh_pwt91,labsh_pwt100,labsh_pwt1001,labsh_ted,ky_pwt110,ky_pwt90,ky_pwt91,ky_pwt100,ky_pwt1001,ky_mfmod,ky_ameco,ky_pim,ky_fad,gni_pc_atlas,gdp_pc_level,gdp_pc_wdi,hc_growth_pwt110_20yr,hc_growth_pwt110_15yr,hc_growth_pwt110_10yr,hc_growth_pwt110_05yr,hc_growth_pwt110_00yr,hc_growth_pwt90_10yr,hc_growth_pwt91_10yr,hc_growth_pwt100_10yr,tfp_growth_pwt110_20yr,tfp_growth_pwt110_15yr,tfp_growth_pwt110_10yr,tfp_growth_pwt110_05yr,tfp_growth_pwt110_00yr,tfp_growth_pwt90_20yr,tfp_growth_pwt91_20yr,tfp_growth_pwt100_20yr,tfp_growth_ted_20yr,inv_gdp_pwt_20yr,inv_gdp_wdi_20yr,inv_gdp_fad_20yr,inv_gdp_weo_20yr,inv_gdp_ameco_20yr,inv_gdp_pwt_15yr,inv_gdp_wdi_15yr,inv_gdp_fad_15yr,inv_gdp_weo_15yr,inv_gdp_ameco_15yr,inv_gdp_pwt_10yr,inv_gdp_wdi_10yr,inv_gdp_fad_10yr,inv_gdp_weo_10yr,inv_gdp_ameco_10yr,inv_gdp_pwt_05yr,inv_gdp_wdi_05yr,inv_gdp_fad_05yr,inv_gdp_weo_05yr,inv_gdp_ameco_05yr,inv_gdp_pwt_00yr,inv_gdp_wdi_00yr,inv_gdp_fad_00yr,inv_gdp_weo_00yr,inv_gdp_ameco_00yr,inv_gdp_weo_forecast,lfp_total,lfp_male,lfp_female,gdp_growth_10yr,gdppc_growth_10yr,cab_gdp_20yr,fdi_gdp_20yr,cab_gdp_15yr,fdi_gdp_15yr,cab_gdp_10yr,fdi_gdp_10yr,cab_gdp_05yr,fdi_gdp_05yr,cab_gdp_00yr,fdi_gdp_00yr,debt_gdp,poverty_215,poverty_365,poverty_685,gini,pop_growth_med_2024,pop_growth_med_2025,pop_growth_med_2030,pop_growth_med_2035,pop_growth_med_2040,pop_growth_med_2050,watp_1564_med_2024,watp_1564_med_2025,watp_1564_med_2030,watp_1564_med_2035,watp_1564_med_2040,watp_1564_med_2050
Lower middle income,Sri Lanka,LKA,0.06350483000278473,0.0472119078040123,0.03739144280552864,0.06479309499263763,0.06502942740917206,,0.38077279925346375,0.6826903820037842,0.32885634899139404,0.4114750027656555,0.4114750027656555,0.3381,3.73699688911438,2.631204843521118,3.423095703125,2.910923480987549,2.8677289485931396,2.6685948371887207,,2.627777099609375,2.607788324356079,3860.0,4225.1064453125,4186.4986638365035,0.0007588607841171324,0.0008909208700060844,0.0015713709872215986,0.0014292390551418066,-0.0010605385759845376,-0.0006861577858217061,-0.0010328656062483788,-0.001029487350024283,-0.0013606107095256448,-0.004865426570177078,-0.015412658452987671,-0.031085660681128502,-0.022014815360307693,0.02473514713346958,0.008587810210883617,0.004564426839351654,-0.018789999186992645,0.245634064078331,0.25578373670578003,0.24326898157596588,0.32448649406433105,,0.2594068646430969,0.26169353723526,0.2582038640975952,0.33494532108306885,,0.2677140235900879,0.26169353723526,0.2755204439163208,0.33408698439598083,,0.26580196619033813,0.22491496801376343,0.2693662941455841,0.30292999744415283,,0.2652294635772705,0.18793022632598877,0.27439817786216736,0.27616000175476074,,,0.54888,0.74803,0.35916,0.011656774207949638,0.006324551533907652,-0.031195413321256638,0.01178039237856865,-0.026375971734523773,0.010641757398843765,-0.018757743760943413,0.010048117488622665,-0.01301934476941824,0.008065761998295784,,,0.7370854616165161,0.027000000000000003,0.115,0.5329999999999999,0.377,0.0057275244034826756,0.005434796679764986,0.004102783743292093,0.0031948601827025414,0.0023389628622680902,0.0001819322642404586,0.6586577365583566,0.6582447068692332,0.6561112627625636,0.6508638892827135,0.6453513169464835,0.6239537932488074
High income,St. Kitts and Nevis,KNA,0.034359659999608994,0.026758328080177307,0.025633014738559723,0.028965536504983902,0.03008381277322769,,0.5460877418518066,0.5540055632591248,0.5553300976753235,0.5560491681098938,0.5560491681098938,0.52935,10.753951072692871,6.993557929992676,7.612242698669434,9.737310409545898,8.916524887084961,2.355471611022949,,3.616567850112915,3.391371726989746,22310.0,,22126.877239215206,0.005911636631935835,0.005814375821501017,0.005804792046546936,0.005897576455026865,0.006498908158391714,0.0055512432008981705,0.005634124856442213,0.005553480237722397,0.001797617063857615,0.0008305975352413952,0.0016134679317474365,-0.0008093041833490133,-0.007495320402085781,0.0037000002339482307,0.0035477709025144577,0.0038668853230774403,-0.0016949999844655395,0.20631371438503265,0.22596871852874756,0.381477952003479,0.279915452003479,,0.2124754786491394,0.2234286665916443,0.34061750769615173,0.279915452003479,,0.20726224780082703,0.22525638341903687,0.30054017901420593,0.28500300645828247,,0.21339543163776398,0.22458405792713165,0.31015825271606445,0.28200000524520874,,0.2191373109817505,0.2188243865966797,0.3108361065387726,0.27000001072883606,,0.27000001072883606,,,,0.008647643029689789,0.00917142629623413,-0.09652429074048996,0.10283061116933823,-0.0816941186785698,0.08360835909843445,-0.09410257637500763,0.052294645458459854,-0.10606005787849426,0.025864936411380768,-0.15864232182502747,0.020498761907219887,,,,,,0.0018162204651162028,0.0016850641695782542,0.00036073889350518584,-0.0018096469575539231,-0.0032335976138710976,-0.005229359492659569,0.7058471916828555,0.6994341613119784,0.6863516781940848,0.6813556793845957,0.6751128192947984,0.6509452084204341
Upper middle income,St. Lucia,LCA,0.03696352243423462,0.042120322585105896,0.04280419647693634,0.039618637412786484,0.040375202894210815,,0.4845505356788635,0.47260284423828125,0.46375101804733276,0.48862648010253906,0.48862648010253906,0.5,4.820250511169434,4.294682025909424,4.588679790496826,5.226169586181641,4.9070281982421875,2.7970075607299805,,2.9419610500335693,3.0678751468658447,12800.0,,11854.951723323695,0.008767292834818363,0.008443236351013184,0.00804363377392292,0.0077277300879359245,0.009092993102967739,0.009475348517298698,0.010099761188030243,0.009857689961791039,0.0014869102742522955,-0.00011884823470609263,-0.0022961306385695934,-0.0070853643119335175,0.004070164170116186,0.0026000002399086952,0.0010450861882418394,0.004686747677624226,0.0003200000210199505,0.23961499333381653,0.23476672172546387,0.24273140728473663,0.20934364199638367,,0.23649758100509644,0.22665108740329742,0.24975696206092834,0.20934364199638367,,0.24559888243675232,0.22382880747318268,0.22937016189098358,0.21307501196861267,,0.2381942868232727,0.21483135223388672,0.22318632900714874,0.21924801170825958,,0.2307598888874054,0.20955219864845276,0.23015867173671722,0.20850999653339386,,0.20715166628360748,0.75529,0.8051600000000001,0.7056399999999999,0.01655201055109501,0.013383457437157631,-0.09184736758470535,0.08081001788377762,-0.058511555194854736,0.060159943997859955,-0.04180557280778885,0.05349947139620781,-0.07575953751802444,0.05223071575164795,-0.02515486441552639,0.07036032527685165,0.4469916522502899,0.001,0.003,0.078,0.43700000000000006,0.00255689793266356,0.002250669989734888,0.0008660611929371953,-0.0009544064523652196,-0.002679167315363884,-0.005268493201583624,0.7284630598603009,0.7279113400573969,0.7144042633553798,0.7004484552441667,0.6897146012393122,0.6657523658985184
High income,St. Martin (French part),MAF,0.04230361059308052,0.0446503646671772,0.04414917528629303,0.04183415696024895,0.04333784431219101,,0.5460877418518066,0.5540055632591248,0.5553300976753235,0.5560491681098938,0.5560491681098938,0.52935,5.107937335968018,3.9879281520843506,4.354987621307373,5.076521873474121,4.589283466339111,2.355471611022949,,3.616567850112915,2.510833263397217,,,,0.005911636631935835,0.005814375821501017,0.005804792046546936,0.005897576455026865,0.006498908158391714,0.0055512432008981705,0.005634124856442213,0.005553480237722397,0.001797617063857615,0.0008305975352413952,0.0016134679317474365,-0.0008093041833490133,-0.007495320402085781,0.0037000002339482307,0.0035477709025144577,0.0038668853230774403,-0.0016949999844655395,0.20631371438503265,0.22596871852874756,0.22426475584506989,0.23712024092674255,,0.2124754786491394,0.2234286665916443,0.22436664998531342,0.23638801276683807,,0.20726224780082703,0.22525638341903687,0.2187877744436264,0.23661750555038452,,0.21339543163776398,0.22458405792713165,0.22475290298461914,0.2367429882287979,,0.2191373109817505,0.2188243865966797,0.22190003097057343,0.22590500116348267,,,,,,,,,,,,,,,,,,,,,,,-0.051685500890016556,-0.0465327724814415,-0.02498665079474449,-0.010462170466780663,-0.0030602039769291878,-0.0004255545500200242,0.6025680278617628,0.5928710330586796,0.5558957561948163,0.5376862401402279,0.5266592686535616,0.47712157488693796
Upper middle income,St. Vincent and the Grenadines,VCT,0.02588435634970665,0.026423843577504158,0.02478688769042492,0.023640934377908707,0.024233296513557434,,0.4845505356788635,0.47260284423828125,0.46375101804733276,0.48862648010253906,0.48862648010253906,0.5,8.311578750610352,7.066291332244873,8.613133430480957,7.900007724761963,7.280019283294678,2.7970075607299805,,2.9419610500335693,3.8654470443725586,11020.0,,9475.574082753512,0.008767292834818363,0.008443236351013184,0.00804363377392292,0.0077277300879359245,0.009092993102967739,0.009475348517298698,0.010099761188030243,0.009857689961791039,0.0014869102742522955,-0.00011884823470609263,-0.0022961306385695934,-0.0070853643119335175,0.004070164170116186,0.0026000002399086952,0.0010450861882418394,0.004686747677624226,0.0003200000210199505,0.23961499333381653,0.23476672172546387,0.25873079895973206,0.2926799952983856,,0.23649758100509644,0.22665108740329742,0.2623228430747986,0.2926799952983856,,0.24559888243675232,0.22382880747318268,0.2527032196521759,0.2983599901199341,,0.2381942868232727,0.21483135223388672,0.24191047251224518,0.3520040214061737,,0.2307598888874054,0.20955219864845276,0.18914826214313507,0.3971000015735626,,0.2537049949169159,0.74497,0.83955,0.64461,0.02198166213929653,0.02863217145204544,-0.18786442279815674,0.12802143394947052,-0.17786768078804016,0.12132229655981064,-0.14290671050548553,0.10240068286657333,-0.1793108433485031,0.0926203578710556,-0.13531626760959625,0.06374794244766235,0.5861657857894897,,,,,-0.0070021431893110275,-0.0069013936445117,-0.005693269427865744,-0.004582853056490421,-0.0035984825808554888,-0.004744634963572025,0.6681740478651507,0.6687849326241313,0.6708102750474931,0.6692155856251555,0.6598453327289113,0.6399001596546064
Low income,Sudan,SDN,0.0401422493159771,0.06042514368891716,0.06053740903735161,0.043246667832136154,0.0444168858230114,,0.6345337629318237,0.5919227600097656,0.678936243057251,0.6349855065345764,0.6349855065345764,0.33240000000000003,3.1637625694274902,2.178914785385132,4.609923362731934,1.7500473260879517,1.6139482259750366,1.8952863216400146,,4.746677875518799,2.4292356967926025,720.0,1969.1199951171875,581.555847167969,0.006881029345095158,0.0063462997786700726,0.006498468574136496,0.006542576942592859,0.0066898781806230545,0.006601214874535799,0.006145053543150425,0.006351258140057325,-0.009452419355511665,-0.008992290124297142,-0.016493970528244972,-0.037853796035051346,-0.1091303899884224,-0.012844403274357319,-0.0019138033967465162,0.013103983364999294,-0.04772999882698059,0.15569965541362762,0.13883602619171143,0.21206626296043396,0.2073104977607727,,0.1252489686012268,0.11285009980201721,0.23994918167591095,0.1978207230567932,,0.054574914276599884,0.0736534595489502,0.2452779859304428,0.19538551568984985,,0.008475887589156628,0.03295283392071724,0.19061148166656494,0.19871799647808075,,0.006588324438780546,0.028730105608701706,0.20500127971172333,0.19079500436782837,,,,,,-0.054813969880342484,-0.08100807666778564,-0.103505939245224,0.031082773581147194,-0.11060972511768341,0.030012451112270355,-0.1234005019068718,0.024714453145861626,-0.12620022892951965,0.017631597816944122,,,0.5659533143043518,0.10099999999999999,0.26,0.732,0.342,0.00808373186737299,0.023763155564665794,0.02237829938530922,0.020562918856739998,0.018488021567463875,0.016305046156048775,0.5622693529128572,0.5639964540769429,0.5734623356348719,0.5874671066903164,0.6043196042157712,0.6307656999755857
Upper middle income,Suriname,SUR,0.08175977319478989,0.07995163649320602,0.07622681558132172,0.07163075357675552,0.0787539854645729,,0.45805999636650085,0.4531703293323517,0.452156126499176,0.452156126499176,0.452156126499176,0.5,5.572695732116699,5.204412937164307,6.819840908050537,8.0286283493042,6.648345947265625,2.7970075607299805,,2.9419610500335693,2.8064188957214355,5870.0,,7334.741480515578,0.008767292834818363,0.008443236351013184,0.00804363377392292,0.0077277300879359245,0.009092993102967739,0.009475348517298698,0.010099761188030243,0.009857689961791039,0.0014869102742522955,-0.00011884823470609263,-0.0022961306385695934,-0.0070853643119335175,0.004070164170116186,0.0026000002399086952,0.0010450861882418394,0.004686747677624226,0.0003200000210199505,0.23961499333381653,0.4208087623119354,0.4273037016391754,0.42339199781417847,,0.23649758100509644,0.3753856420516968,0.42662301659584045,0.4392086863517761,,0.24559888243675232,0.22382880747318268,0.3753851354122162,0.38918301463127136,,0.2381942868232727,0.21483135223388672,0.22300131618976593,0.40227600932121277,,0.2307598888874054,0.20955219864845276,0.2160780429840088,0.43532001972198486,,0.3657466471195221,0.60249,0.69757,0.5049,-0.01315030362457037,-0.022921305149793625,0.014111768454313278,-0.0034473619889467955,0.0032420752104371786,0.010084087029099464,-0.011295821517705917,0.011800907552242279,0.042179711163043976,-0.013625956140458584,0.0019740501884371042,-0.007966282777488232,1.1714591979980469,0.022000000000000002,0.046,0.209,0.392,0.008778533898293972,0.008505240082740784,0.007326382678002119,0.0062356991693377495,0.005086732096970081,0.0025580991059541702,0.6646152221439368,0.6647136047511135,0.6619635049271277,0.6568224931904756,0.6530671983709486,0.6513708527471899
High income,Sweden,SWE,0.04612135887145996,0.045114241540431976,0.04550231620669365,0.04183415696024895,0.04590817168354988,0.0482955127954483,0.6101550459861755,0.5655723810195923,0.5508917570114136,0.5566661953926086,0.5566661953926086,0.4802,4.895010948181152,3.9763338565826416,4.104378700256348,5.182485103607178,4.498974323272705,2.3396694660186768,3.6,3.9037680625915527,2.7978196144104004,58820.0,59878.49609375,54916.0303899717,0.004049489740282297,0.003717005718499422,0.003686873009428382,0.004442928824573755,0.005486026871949434,0.004200504627078772,0.003565646940842271,0.003142416710034013,0.0017502405680716038,0.0006112987175583839,0.0012407687027007341,-0.0002382337988819927,-0.018379993736743927,0.01172402873635292,0.00890426617115736,0.009196404367685318,-0.0010149999288842082,0.20971707999706268,0.23479890823364258,0.23183640837669373,0.23684349656105042,0.23446142673492432,0.21359992027282715,0.23730699717998505,0.23543253540992737,0.2409706711769104,0.23846635222434998,0.21503585577011108,0.24459221959114075,0.2364002913236618,0.24904100596904755,0.24110504984855652,0.22296953201293945,0.2490486353635788,0.24540220201015472,0.2521660029888153,0.24948421120643616,0.22152025997638702,0.24391008913516998,0.2445540726184845,0.24628999829292297,0.252498596906662,0.25716498494148254,0.84048,0.8577400000000001,0.82235,0.018895531073212624,0.010268782265484333,0.05321461707353592,0.03649570792913437,0.046804361045360565,0.028623400256037712,0.04565298184752464,0.04159832373261452,0.06323767453432083,0.058504216372966766,0.07420597225427628,0.043746523559093475,,0.013000000000000001,0.013999999999999999,0.017,0.316,0.005246604792773724,0.004668449051678181,0.002781260060146451,0.0020631432998925447,0.002151772379875183,0.0017062851693481207,0.6226745189662033,0.6238071161876364,0.6253067695658396,0.624511085408064,0.6182136067348569,0.5990632938892213
High income,Switzerland,CHE,0.05322406068444252,0.054387424141168594,0.053516168147325516,0.050085850059986115,0.05442864075303078,0.07507158070802689,0.6534616947174072,0.6541987657546997,0.6498715281486511,0.684100329875946,0.684100329875946,0.6412,4.673139572143555,3.4877209663391113,4.175362586975098,4.969416618347168,4.3398051261901855,3.063666820526123,3.0,3.879351854324341,3.0368597507476807,95900.0,82937.625,89783.1281377088,0.002532946178689599,0.0023867266718298197,0.002369689056649804,0.002685769461095333,0.0031177618075162172,0.002604403765872121,0.0023289963137358427,0.0021454039961099625,0.0037448948714882135,0.0024864424485713243,0.003816513577476144,0.004437577910721302,-0.008053393103182316,0.0040043918415904045,0.0025201975367963314,0.00637412816286087,-0.0002849999873433262,0.2698841094970703,0.26308324933052063,0.25699347257614136,0.26584750413894653,0.2561499774456024,0.2698115408420563,0.2617912292480469,0.2546353340148926,0.2627706825733185,0.25389108061790466,0.2682412266731262,0.2630646824836731,0.2522287964820862,0.2624039947986603,0.25467056035995483,0.27120891213417053,0.2595597803592682,0.25501948595046997,0.2673279941082001,0.2567776143550873,0.2704870402812958,0.2505461871623993,0.2549034357070923,0.26846998929977417,0.25593245029449463,0.26244667172431946,0.84021,0.8770399999999999,0.80246,0.01720738597214222,0.007381625473499298,0.0702521800994873,0.0070286705158650875,0.0674399808049202,-0.011867241933941841,0.05656442418694496,-0.02883262000977993,0.053005415946245193,-0.14302195608615875,0.05035620927810669,-0.11964791268110275,,0.0,0.001,0.002,0.33799999999999997,0.005779965780675411,0.005078552290797234,0.0027791254688054323,0.0016292139189317822,0.001058862661011517,0.0002809038560371846,0.6503013736523312,0.6468443638810882,0.6257587585501779,0.607725689692088,0.5958763083310654,0.5667157893970685
Low income,Syrian Arab Republic,SYR,0.06591986864805222,0.05234036222100258,0.04993216320872307,0.04941871389746666,0.04992863908410072,,0.5202069878578186,0.5691162347793579,0.5575499534606934,0.5201047658920288,0.5201047658920288,0.5,0.4226081371307373,4.447037220001221,6.69122314453125,3.3250463008880615,3.278257369995117,6.662353515625,,2.2798264026641846,2.4292356967926025,,1056.7286376953125,,0.009661107324063778,0.0096032889559865,0.00920274667441845,0.008259099908173084,0.008496992290019989,0.01024564914405346,0.01046778354793787,0.010094380006194115,0.0005836357595399022,-0.00792674534022808,0.0014659917214885354,-0.007874075323343277,-0.010270328260958195,0.004662499763071537,0.0007544680847786367,0.009173756465315819,-0.02066499926149845,0.2177261859178543,0.13312441110610962,0.20221762359142303,0.2073104977607727,,0.22270600497722626,0.10775478184223175,0.2005249559879303,0.1978207230567932,,0.22366012632846832,0.07813846319913864,0.2077212631702423,0.19538551568984985,,0.2064112424850464,0.054256606847047806,0.19061148166656494,0.19871799647808075,,0.24468699097633362,0.22291959822177887,0.20500127971172333,0.19079500436782837,,,0.3972,0.6527,0.14249,-0.009295009076595306,-0.026150163263082504,0.005489870440214872,0.025536105036735535,-0.0059844194911420345,0.017919212579727173,,,,,,,0.24385711550712585,0.165,0.39299999999999996,0.879,0.266,0.04468095302581787,0.037690162658691406,0.02327345311641693,0.016442392021417618,0.011707857251167297,0.008387920446693897,0.6609485250322324,0.6672008172853796,0.6695182500474561,0.6477363139045927,0.6485986884789227,0.6847990261996075
Lower middle income,São Tomé and Príncipe,STP,0.06185852736234665,0.07328955084085464,0.0667526125907898,0.05330399423837662,0.05468140169978142,,0.7383179664611816,0.7383182644844055,0.7383179664611816,0.7383179664611816,0.7383179664611816,0.4535,2.78873872756958,6.397878170013428,4.219699859619141,4.322385311126709,3.999946355819702,2.6495249271392822,,2.627777099609375,5.222963809967041,2770.0,,1365.4369764530152,0.01009404193609953,0.010062133893370628,0.010007699951529503,0.010655990801751614,0.010625883936882019,0.010590353980660439,0.010434791445732117,0.010881881229579449,0.0022091122809797525,-0.003176929196342826,-0.007569217588752508,-0.010755115188658237,0.0010034810984507203,0.0071000000461936,0.002865271642804146,0.00751903560012579,0.0012199999764561653,0.22913363575935364,0.24462023377418518,0.26897820830345154,0.3335369825363159,,0.23546265065670013,0.24155396223068237,0.2619122862815857,0.31536734104156494,,0.24913693964481354,0.24286720156669617,0.2648099660873413,0.2750749886035919,,0.26205769181251526,0.22659000754356384,0.25663986802101135,0.2625180184841156,,0.25427189469337463,0.23926500976085663,0.18145526945590973,0.2153100073337555,,0.2087533324956894,0.23524,0.24065,0.2299,0.02279377356171608,0.004809424746781588,-0.3099370002746582,0.13951373100280762,-0.2760295569896698,0.10928334295749664,-0.19631794095039368,0.09864577651023865,-0.15166184306144714,0.11850202083587646,,,0.6690558791160583,0.13,0.305,0.7,0.40700000000000003,0.020004654303193092,0.019832929596304893,0.018956540152430534,0.017975885421037674,0.016298411414027214,0.013106065802276134,0.5827143563736406,0.5860006493128106,0.601356191023361,0.6078034941121314,0.6143783917275094,0.6307144745004648
High income,"Taiwan, China",TWN,0.06226292997598648,0.06137670576572418,0.06486283987760544,0.058973655104637146,0.0628020390868187,,0.6509206295013428,0.47892582416534424,0.6509206295013428,0.6509206295013428,0.6509206295013428,0.5373,4.407692909240723,3.4387423992156982,3.695051908493042,3.7928006649017334,3.3336904048919678,2.355471611022949,,3.616567850112915,2.537419080734253,,,,0.010142835788428783,0.009747033007442951,0.010071072727441788,0.010385707020759583,0.010646933689713478,0.00965762697160244,0.009310297667980194,0.009557669050991535,0.011463893577456474,0.010975352488458157,0.00966233666986227,0.010824876837432384,-0.0030818625818938017,0.010784679092466831,0.012100506573915482,0.013902680017054081,0.012105000205338001,0.20631371438503265,0.22596871852874756,0.22879157960414886,0.23761850595474243,,0.2124754786491394,0.2234286665916443,0.2276628464460373,0.23812000453472137,,0.20726224780082703,0.22525638341903687,0.2241288125514984,0.2406959980726242,,0.21339543163776398,0.22458405792713165,0.2189391851425171,0.26151198148727417,,0.2191373109817505,0.2188243865966797,0.23435693979263306,0.26990997791290283,,0.26406165957450867,,,,,,,,,,,,,,,,,,,,,-0.004435019101947546,-0.004367634188383818,-0.004786456469446421,-0.005923139862716198,-0.007310421206057072,-0.010268891230225563,0.6911491455013151,0.6843931626956551,0.6575974714419465,0.6332552669986002,0.6046677788266284,0.5301297564686116
Lower middle income,Tajikistan,TJK,0.024998800829052925,0.02400495484471321,0.02417696639895439,0.022653134539723396,0.022864071652293205,,0.4363262355327606,0.3796645402908325,0.4441545009613037,0.4442666471004486,0.4442666471004486,0.1877,14.523880958557129,6.143640995025635,5.575720310211182,8.696050643920898,8.171249389648438,0.6550025939941406,,2.842982292175293,4.000395774841309,1650.0,1173.7919921875,1496.3381339503744,-0.0008852076134644449,-0.0005829391884617507,-0.0009580470505170524,-0.0032043077517300844,-0.0031768623739480972,-0.0028341717552393675,-0.003157207975164056,-0.0031288987956941128,0.06357506662607193,0.05797191709280014,0.056378595530986786,0.05328185856342316,0.05197924003005028,0.049062859266996384,0.07004959136247635,0.07799137383699417,0.058379996567964554,0.06960128992795944,0.274892657995224,0.20075300335884094,0.187516987323761,,0.06850960850715637,0.3011842668056488,0.2402622103691101,0.18920467793941498,,0.07436692714691162,0.3294205665588379,0.25975343585014343,0.1976650059223175,,0.08799068629741669,0.2988739013671875,0.27017951011657715,0.19298799335956573,,0.08431818336248398,0.23926500976085663,0.2829020321369171,0.24246999621391296,,0.23693999648094177,0.42718000000000006,0.52808,0.33182,0.07086619734764099,0.04799332842230797,-0.0542919859290123,0.03715771064162254,-0.010398022830486298,0.025263506919145584,0.023910831660032272,0.023891406133770943,0.07770060747861862,0.014146607369184494,0.062445808202028275,0.020508361980319023,0.561309278011322,0.133,0.298,0.742,0.34,0.019173230975866318,0.018319355323910713,0.01613396406173706,0.0157745610922575,0.014881938695907593,0.010755081661045551,0.598869268059856,0.6006507438048785,0.6170865966173554,0.6333559514333507,0.6417895956576178,0.6459905901531929
Lower middle income,Tanzania,TZA,0.03912278264760971,0.04215552657842636,0.042320962995290756,0.04071252420544624,0.040937379002571106,,0.582648754119873,0.4378870725631714,0.5827064514160156,0.5836724638938904,0.5836724638938904,0.5415,3.8301799297332764,4.166206359863281,4.496861457824707,2.832909107208252,2.788928508758545,2.862504243850708,,3.6638100147247314,2.8519492149353027,1200.0,1039.876953125,1120.77416992188,0.007277648895978928,0.007605137303471565,0.007702580187469721,0.0072515192441642284,0.0062746405601501465,0.007038562558591366,0.007596108131110668,0.007844952866435051,-0.0072942255064845085,-0.007780453655868769,-0.010982825420796871,-0.01870320737361908,-0.012080860324203968,0.012648492120206356,0.0025044979993253946,0.008648530580103397,-0.019940000027418137,0.26957932114601135,0.35865452885627747,0.3136531114578247,0.3522619903087616,,0.2997198700904846,0.3708776533603668,0.34881001710891724,0.3577973246574402,,0.3287774324417114,0.3903543949127197,0.3586602509021759,0.3590650260448456,,0.3627473711967468,0.4177822768688202,0.37278226017951965,0.3876520097255707,,0.39103370904922485,0.41350123286247253,0.4346390962600708,0.37505999207496643,,0.4027666747570038,0.84949,0.8819199999999999,0.81785,0.051117267459630966,0.02041509374976158,-0.06239807978272438,0.02983958087861538,-0.05962657555937767,0.027568062767386436,-0.03726012259721756,0.01937774568796158,-0.04136231914162636,0.017671508714556694,,,0.4376031160354614,0.513,0.7,0.915,0.405,0.02874266728758812,0.028551502153277397,0.026803262531757355,0.025322990491986275,0.02366083860397339,0.02057492919266224,0.544188908435551,0.5461774407330606,0.558225331900422,0.5733190219037647,0.5866370368044145,0.6077005632628375
Upper middle income,Thailand,THA,0.06957446038722992,0.06639368832111359,0.06571919471025467,0.06298723816871643,0.07058464735746384,,0.4378435015678406,0.3928701877593994,0.3928140103816986,0.6372031569480896,0.6372031569480896,0.5326,4.071815013885498,3.6536052227020264,4.333782196044922,4.6092753410339355,3.669543743133545,3.153534412384033,,2.6941158771514893,3.0182297229766846,7120.0,6646.71142578125,6573.444300444138,0.010262387804687023,0.009349100291728973,0.009193704463541508,0.01183383446186781,0.01144200935959816,0.01185054611414671,0.011105837300419807,0.010703916661441326,0.0017838728381320834,0.0007712922524660826,-0.003149868454784155,-0.019852418452501297,-0.007873590104281902,0.003242684295400977,0.012690947391092777,0.02096346579492092,0.003329999977722764,0.24529479444026947,0.24420519173145294,0.24363447725772858,0.25154200196266174,,0.25093403458595276,0.23922547698020935,0.24893727898597717,0.24752867221832275,,0.24640138447284698,0.23197054862976074,0.2438337802886963,0.23974500596523285,,0.24202287197113037,0.2305217981338501,0.2339322417974472,0.24863000214099884,,0.23846881091594696,0.22247551381587982,0.22666515409946442,0.21571999788284302,,0.2015950083732605,0.75235,0.82267,0.68408,0.019124191254377365,0.017077885568141937,0.029208501800894737,0.023250160738825798,0.0315246544778347,0.01976117305457592,0.04185307398438454,0.016394179314374924,0.004290565848350525,0.01556096039712429,0.021066121757030487,0.019433895125985146,0.3753127455711365,0.0,0.002,0.10099999999999999,0.335,-0.00048021055408753455,-0.0006720457458868623,-0.001419633161276579,-0.00227649649605155,-0.0032869053538888693,-0.00577668659389019,0.6988776345418599,0.6956839124364145,0.6770899684619911,0.6515529657130965,0.6261892320072128,0.5891582201305806
Lower middle income,Timor-Leste,TLS,0.04731427878141403,0.04647155851125717,0.045368023216724396,0.0468464195728302,0.047486480325460434,,0.4958328306674957,0.48951712250709534,0.5002515912055969,0.49355804920196533,0.49355804920196533,0.4535,3.8872413635253906,3.042421340942383,3.3581767082214355,3.189884901046753,3.0220675468444824,4.24791955947876,,2.627777099609375,2.5645623207092285,1560.0,1231.0849609375,1235.8341095361977,0.01009404193609953,0.010062133893370628,0.010007699951529503,0.010655990801751614,0.010625883936882019,0.010590353980660439,0.010434791445732117,0.010881881229579449,0.0022091122809797525,-0.003176929196342826,-0.007569217588752508,-0.010755115188658237,0.0010034810984507203,0.0071000000461936,0.002865271642804146,0.00751903560012579,0.0012199999764561653,0.30157580971717834,0.31340378522872925,0.23613515496253967,0.31834298372268677,,0.328121542930603,0.3353179395198822,0.2479342818260193,0.339981347322464,,0.3920307755470276,0.24191850423812866,0.2539454400539398,0.2520500123500824,,0.34359630942344666,0.13774307072162628,0.2493179440498352,0.15398800373077393,,0.278950572013855,0.23926500976085663,0.25291943550109863,0.15081000328063965,,0.186039999127388,0.6631,0.71585,0.60925,0.010926024988293648,-0.006054177414625883,0.9152869582176208,-0.0001500536745879799,0.6096339821815491,-0.011123205535113811,0.01649307832121849,-0.03465379774570465,0.09331245720386505,-0.0668015331029892,-0.2815857529640198,0.12343063950538635,0.1477866917848587,0.442,0.716,0.96,0.287,0.011743363924324512,0.012684112414717674,0.014377732761204243,0.01327904686331749,0.011332417838275433,0.008187459781765938,0.610638509022317,0.6165563695900826,0.6446401494402734,0.6703479989473671,0.6788190539266853,0.6986356222404717
