countrycode,year,gpop_med,watp_1564_med
MAR,2095,-0.005480555817484856,0.5647331096229385
MAR,2096,-0.005619259551167488,0.5636585727998604
MAR,2097,-0.0057313102297484875,0.5626148995346673
MAR,2098,-0.005843054037541151,0.5615678196346422
MAR,2099,-0.005963446572422981,0.5604996898114433
MAR,2100,-0.0060830796137452126,0.5594020304415778
MOZ,2024,0.029199404641985893,0.527671675767271
MOZ,2025,0.02846301905810833,0.5309759274990694
MOZ,2026,0.02790210209786892,0.5344105729907386
MOZ,2027,0.027691923081874847,0.537993224207685
MOZ,2028,0.02737545222043991,0.5415977076154828
MOZ,2029,0.02703331783413887,0.5451057774601239
MOZ,2030,0.026590215042233467,0.5485426632855249
MOZ,2031,0.02620415762066841,0.5520282280113854
MOZ,2032,0.025933237746357918,0.5555997078281456
MOZ,2033,0.02550435997545719,0.5592139951096324
MOZ,2034,0.025253308936953545,0.5628820078771641
MOZ,2035,0.024830730631947517,0.5665641607080583
MOZ,2036,0.024200640618801117,0.570259893704703
MOZ,2037,0.02360803633928299,0.5739916825574862
MOZ,2038,0.023095542564988136,0.5777332987984142
MOZ,2039,0.022801900282502174,0.5814990840402287
MOZ,2040,0.022370323538780212,0.5853111129377307
MOZ,2041,0.021762510761618614,0.5891640164756052
MOZ,2042,0.021402187645435333,0.5930409556410255
MOZ,2043,0.020933959633111954,0.5968561654444561
MOZ,2044,0.020338376984000206,0.6005222176332254
MOZ,2045,0.019817791879177094,0.6040601767006614
MOZ,2046,0.01933274231851101,0.6075461824148845
MOZ,2047,0.019085371866822243,0.6110072184358007
MOZ,2048,0.01873612590134144,0.6143598525266301
MOZ,2049,0.01847873441874981,0.6175916736784205
MOZ,2050,0.018009798601269722,0.6206971258725756
MOZ,2051,0.01741577871143818,0.6236776153455149
MOZ,2052,0.017184680327773094,0.6265798883049204
MOZ,2053,0.01676083542406559,0.6293734736059736
MOZ,2054,0.016336899250745773,0.6320727601253155
MOZ,2055,0.016238341107964516,0.6347183551314088
MOZ,2056,0.01617015339434147,0.6372955522540453
MOZ,2057,0.015878789126873016,0.6397811556873129
MOZ,2058,0.015451735816895962,0.64215719818022
MOZ,2059,0.015109609812498093,0.644423029895815
MOZ,2060,0.014577267691493034,0.6465536991850117
MOZ,2061,0.014284376055002213,0.6485632527694514
MOZ,2062,0.013933111913502216,0.6504583075369109
MOZ,2063,0.013117115013301373,0.6522227453826945
MOZ,2064,0.012687177397310734,0.6539073665481748
MOZ,2065,0.012451721355319023,0.6555286743308494
MOZ,2066,0.012224898673593998,0.6570951842153893
MOZ,2067,0.01191333495080471,0.6586317308617521
MOZ,2068,0.011535870842635632,0.6601531653866393
MOZ,2069,0.011548930779099464,0.6616743883295665
MOZ,2070,0.011259837076067924,0.6631383573756992
MOZ,2071,0.01078602485358715,0.6645174127965847
MOZ,2072,0.010493297129869461,0.6657963707295861
MOZ,2073,0.01014786958694458,0.6668733680095289
MOZ,2074,0.009751394391059875,0.6677035244292325
MOZ,2075,0.009460041299462318,0.6683730324855226
MOZ,2076,0.009268857538700104,0.6689564942631158
MOZ,2077,0.00902215950191021,0.6694597126288558
MOZ,2078,0.008886630646884441,0.6699021941542929
MOZ,2079,0.008625577203929424,0.670311160030333
MOZ,2080,0.008177388459444046,0.6706541699113342
MOZ,2081,0.007873224094510078,0.6709047177538093
MOZ,2082,0.007780968211591244,0.6710722551876173
MOZ,2083,0.007677754852920771,0.6711510825368736
MOZ,2084,0.007307123392820358,0.6711265707906728
MOZ,2085,0.006978859193623066,0.6709982829743224
MOZ,2086,0.006783208344131708,0.6707702835309761
MOZ,2087,0.006597823929041624,0.6704512180621233
MOZ,2088,0.006369707640260458,0.6700595991409524
MOZ,2089,0.006164954509586096,0.6696078809571436
MOZ,2090,0.00594454538077116,0.6690904741682908
MOZ,2091,0.005423437803983688,0.6684914379464795
MOZ,2092,0.005170766264200211,0.6678511306399789
MOZ,2093,0.005170975346118212,0.6671687347165548
MOZ,2094,0.004932715557515621,0.6664185085220927
MOZ,2095,0.004703755956143141,0.6656248953827986
MOZ,2096,0.004560302477329969,0.6648200729524513
MOZ,2097,0.004294243641197681,0.6640180216227746
MOZ,2098,0.004112740512937307,0.6632182048299814
MOZ,2099,0.003918936476111412,0.6624049903854295
MOZ,2100,0.0037244439590722322,0.6615747853281585
MMR,2024,0.0067436485551297665,0.6839504359726665
MMR,2025,0.0064116292633116245,0.6839914361631607
MMR,2026,0.006073896773159504,0.6839740110409713
MMR,2027,0.0057398430071771145,0.6838971633737028
MMR,2028,0.0053958408534526825,0.6838216949573153
MMR,2029,0.005047312006354332,0.6837856248553539
MMR,2030,0.00472964346408844,0.6838513211941055
MMR,2031,0.004437211435288191,0.6840812599948538
MMR,2032,0.00413298886269331,0.6843775135622341
MMR,2033,0.003836985444650054,0.6846322967720152
MMR,2034,0.003545309416949749,0.6848213069943483
MMR,2035,0.003265605540946126,0.6849252610312457
MMR,2036,0.0029842553194612265,0.6849304176855
MMR,2037,0.0027343621477484703,0.6848327562951708
MMR,2038,0.0025231277104467154,0.6846473058418033
MMR,2039,0.0022818269208073616,0.6843880607990641
MMR,2040,0.002025107154622674,0.6840308429152431
MMR,2041,0.0017933412455022335,0.6835789706160197
MMR,2042,0.0015715511981397867,0.6830314384219662
MMR,2043,0.0013245361624285579,0.6823468350049198
MMR,2044,0.0010794728295877576,0.6815211517829839
MMR,2045,0.0008844349649734795,0.6805963222349222
MMR,2046,0.0006588881369680166,0.6795717101630221
MMR,2047,0.00040951211121864617,0.6783458265448548
MMR,2048,0.00020395127648953348,0.6768402144293975
MMR,2049,6.75388446325087e-06,0.675135111133389
MMR,2050,-0.00016869022510945797,0.6734276325248293
MMR,2051,-0.00034964949009008706,0.671896937034777
MMR,2052,-0.000548247538972646,0.6706127663651017
MMR,2053,-0.0007282410515472293,0.6695528873540484
MMR,2054,-0.0009282604441978037,0.6685328454465561
MMR,2055,-0.0011227247305214405,0.6674262735559838
MMR,2056,-0.0013196609215810895,0.6662319466815564
MMR,2057,-0.0014844968682155013,0.6649534006700409
MMR,2058,-0.0015979759627953172,0.6636302019889149
MMR,2059,-0.001764898537658155,0.6622952682147188
MMR,2060,-0.0019598351791501045,0.6609702731902092
MMR,2061,-0.0021338246297091246,0.6596592790194116
MMR,2062,-0.0022283578291535378,0.6583693487687857
MMR,2063,-0.002310117008164525,0.6571097542725319
MMR,2064,-0.0024562531616538763,0.655865481235098
MMR,2065,-0.0025892918929457664,0.6545753747967846
MMR,2066,-0.002687522443011403,0.6531750630974391
MMR,2067,-0.0027786619029939175,0.6516604824121519
MMR,2068,-0.0028909710235893726,0.6501884272303974
MMR,2069,-0.0030050112400203943,0.6489193818637918
MMR,2070,-0.0031177180353552103,0.6478404558592348
MMR,2071,-0.0032211258076131344,0.6468598462151813
MMR,2072,-0.003313001710921526,0.6458929648627749
MMR,2073,-0.003427413059398532,0.6449357129721344
MMR,2074,-0.0035260485019534826,0.6439612288933302
MMR,2075,-0.003603789024055004,0.6429540353584149
MMR,2076,-0.0036757970228791237,0.6419359534098731
MMR,2077,-0.003721770131960511,0.6408911281658328
MMR,2078,-0.0038045153487473726,0.6397796358262299
MMR,2079,-0.003901421558111906,0.6385752218177708
MMR,2080,-0.003952709026634693,0.6372286951840488
MMR,2081,-0.004006445407867432,0.6356992446108052
MMR,2082,-0.004074175842106342,0.6340780697688584
MMR,2083,-0.004131680354475975,0.6324652357591743
MMR,2084,-0.004195545334368944,0.6308886756918688
MMR,2085,-0.004290040582418442,0.6293569775474105
MMR,2086,-0.004375639837235212,0.6278731271557169
MMR,2087,-0.0044352286495268345,0.6264352701435022
MMR,2088,-0.004478079732507467,0.6250231138020887
MMR,2089,-0.004524016287177801,0.6236324505855843
MMR,2090,-0.004607064183801413,0.622294215394571
MMR,2091,-0.004709514789283276,0.6210022592347316
MMR,2092,-0.004749341867864132,0.619764015320686
MMR,2093,-0.004764418117702007,0.6185948621173533
MMR,2094,-0.004832932259887457,0.6174577964799204
MMR,2095,-0.004899720195680857,0.616339461348399
MMR,2096,-0.004915751516819,0.6152509775346343
MMR,2097,-0.004909323528409004,0.6141797777086682
MMR,2098,-0.004926645662635565,0.6131176754227559
MMR,2099,-0.0049610561691224575,0.6120755985788807
MMR,2100,-0.005017869174480438,0.6110514893493926
NAM,2024,0.022371523082256317,0.5934730214634285
NAM,2025,0.020476149395108223,0.5955631380005895
NAM,2026,0.01935039646923542,0.5982118109402184
NAM,2027,0.018743114545941353,0.6006913681997084
NAM,2028,0.01827572099864483,0.6034221094731528
NAM,2029,0.01776278205215931,0.6068030691074576
NAM,2030,0.017603514716029167,0.6109686314697704
NAM,2031,0.017410600557923317,0.6156509530667669
NAM,2032,0.01688549853861332,0.6203236839472361
NAM,2033,0.016146069392561913,0.6248129386764213
NAM,2034,0.015717236325144768,0.6290508282988032
NAM,2035,0.0156314205378294,0.6340157376722995
NAM,2036,0.015388425439596176,0.6396593833852102
NAM,2037,0.015106694772839546,0.6439564168434602
NAM,2038,0.015047849155962467,0.6462080497083215
NAM,2039,0.014664558693766594,0.6475981849315638
NAM,2040,0.014035277999937534,0.6489144850160445
NAM,2041,0.013852959498763084,0.6501487115009327
NAM,2042,0.013763351365923882,0.6512536220125071
NAM,2043,0.013705810531973839,0.6521798879786516
NAM,2044,0.013597182929515839,0.6529711158633421
NAM,2045,0.013582583516836166,0.6536053652898495
NAM,2046,0.013252900913357735,0.6541195373632459
NAM,2047,0.012833002023398876,0.6546075787430048
NAM,2048,0.012310783378779888,0.6549370845498967
NAM,2049,0.011511577293276787,0.6550598626634248
NAM,2050,0.011545906774699688,0.655223095181715
NAM,2051,0.011590699665248394,0.6555219318864398
NAM,2052,0.011189313605427742,0.6558298185017931
NAM,2053,0.010883376002311707,0.6559894754119859
NAM,2054,0.010510302148759365,0.6559531044122531
NAM,2055,0.010289759375154972,0.6557307998757154
NAM,2056,0.01003474835306406,0.655394871416617
NAM,2057,0.009557691402733326,0.6550726588282554
NAM,2058,0.009283308871090412,0.6547643551517062
NAM,2059,0.00899991299957037,0.6545315172993244
NAM,2060,0.008846533484756947,0.6545330803146664
NAM,2061,0.008502481505274773,0.6547251744246548
NAM,2062,0.008033912628889084,0.654971075325705
NAM,2063,0.007821337319910526,0.6551547473888198
NAM,2064,0.007396124303340912,0.6551950482982236
NAM,2065,0.00697040231898427,0.6552241520765084
NAM,2066,0.0069686491042375565,0.6555965923278584
NAM,2067,0.006958046928048134,0.6563784067011261
NAM,2068,0.006634415127336979,0.6572798457603247
NAM,2069,0.006225333549082279,0.6581438249932655
NAM,2070,0.00582451606169343,0.6588886845686048
NAM,2071,0.005605718586593866,0.6595817877062232
NAM,2072,0.005464361514896154,0.6602135129444724
NAM,2073,0.005212853197008371,0.6606085955081075
NAM,2074,0.005154058337211609,0.6608161076643293
NAM,2075,0.005296512972563505,0.6606454897735322
NAM,2076,0.005106212571263313,0.6601669520257939
NAM,2077,0.00476873479783535,0.6597172809745622
NAM,2078,0.004579670261591673,0.6590441745699238
NAM,2079,0.004287596791982651,0.658015796358141
NAM,2080,0.004203455988317728,0.6567081752677923
NAM,2081,0.004188335034996271,0.6551987357537035
NAM,2082,0.0038510530721396208,0.6536002773679235
NAM,2083,0.0035123268608003855,0.6519375086121386
NAM,2084,0.003261040663346648,0.6502594179658546
NAM,2085,0.003074049949645996,0.6481340722524876
NAM,2086,0.0031522109638899565,0.6456377199898035
NAM,2087,0.0030965744517743587,0.6437733739589174
NAM,2088,0.002770934021100402,0.6428340006206883
NAM,2089,0.002493978710845113,0.6422135375359468
NAM,2090,0.0024059510324150324,0.641582185423872
NAM,2091,0.0023010484874248505,0.6409842433930131
NAM,2092,0.0020974220242351294,0.6403916470357082
NAM,2093,0.001964417053386569,0.63983562169383
NAM,2094,0.0016176714561879635,0.6393054172654344
NAM,2095,0.0013419192982837558,0.6387918052030497
NAM,2096,0.0010012607090175152,0.6382452848005159
NAM,2097,0.0007554735639132559,0.6376593586085632
NAM,2098,0.0008692276896908879,0.6370686611546634
NAM,2099,0.0009248168207705021,0.6364545911363506
NAM,2100,0.0009168412070721388,0.6358129205702868
NRU,2024,0.006044850684702396,0.593730381283221
NRU,2025,0.006507615093141794,0.5983534988150181
NRU,2026,0.006300278007984161,0.603726810725943
NRU,2027,0.007655933499336243,0.6098241010291525
NRU,2028,0.00832997914403677,0.6155660377358491
NRU,2029,0.008583744056522846,0.6203031769069505
NRU,2030,0.009549484588205814,0.62479035220829
NRU,2031,0.010091865435242653,0.6287408578770508
NRU,2032,0.010460592806339264,0.6317724836678011
NRU,2033,0.01097159180790186,0.6341897539080638
NRU,2034,0.011541252955794334,0.636374067699369
NRU,2035,0.012241171672940254,0.6384176521706275
NRU,2036,0.01194380410015583,0.6410409588171602
NRU,2037,0.011359961703419685,0.6435215946843854
NRU,2038,0.01145134773105383,0.6445644637448454
NRU,2039,0.011754597537219524,0.6450623963067158
NRU,2040,0.012615750543773174,0.6451314196167819
NRU,2041,0.012950890697538853,0.6447053860216566
NRU,2042,0.012715884484350681,0.643814218272702
NRU,2043,0.01221336517482996,0.642822851656265
NRU,2044,0.011862697079777718,0.6417146729922061
NRU,2045,0.01165663544088602,0.6405292245854965
NRU,2046,0.011456099338829517,0.6397019867549669
NRU,2047,0.011391819454729557,0.6388070451122897
NRU,2048,0.010745438747107983,0.6381979531027334
NRU,2049,0.01050301268696785,0.6378641710201597
NRU,2050,0.010013158433139324,0.6375809112831579
NRU,2051,0.00978821236640215,0.6379061144975806
NRU,2052,0.009506607428193092,0.6386243386243385
NRU,2053,0.008800255134701729,0.6393953416628104
NRU,2054,0.008539970964193344,0.6407181965558376
NRU,2055,0.00846765749156475,0.6424823318875307
NRU,2056,0.008396557532250881,0.6444898941289703
NRU,2057,0.008087992668151855,0.6468359340036399
NRU,2058,0.007727094925940037,0.6495248245847766
NRU,2059,0.007432785350829363,0.6526402397813759
NRU,2060,0.007436284329742193,0.6558744603896862
NRU,2061,0.007670888211578131,0.6590251244645131
NRU,2062,0.0073826611042022705,0.6619354097230203
NRU,2063,0.007043290883302689,0.6648216833095578
NRU,2064,0.007164006121456623,0.6678658432949975
NRU,2065,0.007169298827648163,0.6708009899876252
NRU,2066,0.006894839461892843,0.6734631176158422
NRU,2067,0.007402287796139717,0.6760473563090914
NRU,2068,0.007237800396978855,0.6782824112303881
NRU,2069,0.006256194319576025,0.6800612741745766
NRU,2070,0.006652151234447956,0.6814575294820934
NRU,2071,0.006500212475657463,0.6820181950705936
NRU,2072,0.006028978619724512,0.68185477378844
NRU,2073,0.006259550340473652,0.6809951734620411
NRU,2074,0.00606159120798111,0.6796278625954197
NRU,2075,0.005919679068028927,0.6779531501146214
NRU,2076,0.005727663170546293,0.6759235001309929
NRU,2077,0.005590839311480522,0.6737703209670696
NRU,2078,0.005559755489230156,0.6719434152913438
NRU,2079,0.005425949115306139,0.6704372697054807
NRU,2080,0.004935235250741243,0.669
NRU,2081,0.004655811470001936,0.6678661664497358
NRU,2082,0.004685041960328817,0.6671577717377499
NRU,2083,0.0043597351759672165,0.6669786028630684
NRU,2084,0.004088953137397766,0.666977329974811
